product_id,product_name,description,price,category,rating,tags,popularity_score,brand/manufacturer,release_date,was_price,discount,link,image,embedding
462,Modern Sofa,A comfortable modern sofa for living rooms,$546.24 ,Furniture,5,"['Furniture', 'Home', 'Living Room']",140,HomeStyle,3/10/2021,$644.32 ,15.22,http://www.hicks.com/,https://placekitten.com/200/200,
463,Blue Jeans,Classic blue jeans for everyday wear,$222.45 ,Clothing,2,"['Apparel', 'Clothing', 'Casual']",936,Denim Co.,6/15/2021,$262.93 ,15.4,http://www.thomas.com/,https://placeimg.com/200/200/any,
464,Wireless Earbuds,High-quality sound in a compact design,$345.55 ,Electronics,3.5,"['Audio', 'Electronics', 'Wireless']",901,Audio Masters,12/1/2021,$373.14 ,7.39,https://www.anderson.com/,https://dummyimage.com/200x200,
465,Red Hoodie,A cozy red hoodie for cold days,$710.13 ,Clothing,3.3,"['Apparel', 'Clothing', 'Fashion']",940,Fashion Brand,1/1/2022,$860.55 ,17.48,https://bennett-davis.com/,https://dummyimage.com/200x200,
466,Wireless Earbuds,High-quality sound in a compact design,$179.95 ,Electronics,2.7,"['Audio', 'Electronics', 'Wireless']",57,Audio Masters,12/1/2021,$196.11 ,8.24,https://www.jones.com/,https://www.lorempixel.com/200/200,
467,Wireless Earbuds,High-quality sound in a compact design,$562.62 ,Electronics,4.1,"['Audio', 'Electronics', 'Wireless']",972,Audio Masters,12/1/2021,$653.36 ,13.89,http://arellano.com/,https://placekitten.com/200/200,
468,Inception,A mind-bending thriller by Christopher Nolan,$645.39 ,Movie,2.4,"['Thriller', 'Sci-Fi', 'Action']",668,Warner Bros,7/16/2010,$798.37 ,19.16,https://chang.com/,https://www.lorempixel.com/200/200,
469,Red Hoodie,A cozy red hoodie for cold days,$503.05 ,Clothing,3.6,"['Apparel', 'Clothing', 'Fashion']",391,Fashion Brand,1/1/2022,$627.12 ,19.78,https://www.bennett-martin.com/,https://placeimg.com/200/200/any,
470,Wooden Desk,Solid wood desk for office or home use,$635.88 ,Furniture,2.6,"['Furniture', 'Office', 'Home']",755,Furniture Co.,8/5/2020,$637.10 ,0.19,http://www.larson.net/,https://www.lorempixel.com/200/200,
471,Wireless Earbuds,High-quality sound in a compact design,$384.19 ,Electronics,1.9,"['Audio', 'Electronics', 'Wireless']",788,Audio Masters,12/1/2021,$481.81 ,20.26,http://carson.com/,https://placeimg.com/200/200/any,
472,Modern Sofa,A comfortable modern sofa for living rooms,$329.51 ,Furniture,3.5,"['Furniture', 'Home', 'Living Room']",890,HomeStyle,3/10/2021,$364.88 ,9.69,https://www.buck.net/,https://dummyimage.com/200x200,
473,Wireless Earbuds,High-quality sound in a compact design,$468.21 ,Electronics,1.7,"['Audio', 'Electronics', 'Wireless']",729,Audio Masters,12/1/2021,$533.23 ,12.19,http://www.thomas-campbell.com/,https://dummyimage.com/200x200,
474,The Matrix,A hacker discovers a shocking truth about reality,$981.94 ,Movie,1.9,"['Action', 'Sci-Fi', 'Thriller']",15,Warner Bros,3/31/1999,"$1,032.48 ",4.9,http://www.blanchard-hatfield.com/,https://placekitten.com/200/200,
475,The Matrix,A hacker discovers a shocking truth about reality,$441.01 ,Movie,2.9,"['Action', 'Sci-Fi', 'Thriller']",650,Warner Bros,3/31/1999,$468.79 ,5.93,https://martinez.org/,https://placekitten.com/200/200,
476,Red Hoodie,A cozy red hoodie for cold days,$663.62 ,Clothing,4.4,"['Apparel', 'Clothing', 'Fashion']",2,Fashion Brand,1/1/2022,$776.45 ,14.53,http://www.campbell-cooke.com/,https://dummyimage.com/200x200,
477,Modern Sofa,A comfortable modern sofa for living rooms,$563.04 ,Furniture,3.3,"['Furniture', 'Home', 'Living Room']",667,HomeStyle,3/10/2021,$622.77 ,9.59,https://www.gross.com/,https://www.lorempixel.com/200/200,
478,To Kill a Mockingbird,A novel about racial injustice in the Deep South,$591.69 ,Book,3.5,"['Classic', 'Drama', 'Historical']",577,J.B. Lippincott & Co.,7/11/1960,$750.43 ,21.15,http://www.hale.com/,https://placekitten.com/200/200,
479,The Matrix,A hacker discovers a shocking truth about reality,$364.90 ,Movie,2.9,"['Action', 'Sci-Fi', 'Thriller']",856,Warner Bros,3/31/1999,$429.16 ,14.97,http://jones.org/,https://placeimg.com/200/200/any,
480,To Kill a Mockingbird,A novel about racial injustice in the Deep South,$821.48 ,Book,4.6,"['Classic', 'Drama', 'Historical']",425,J.B. Lippincott & Co.,7/11/1960,$977.46 ,15.96,http://www.jones-brown.info/,https://www.lorempixel.com/200/200,
481,The Matrix,A hacker discovers a shocking truth about reality,$707.83 ,Movie,4.6,"['Action', 'Sci-Fi', 'Thriller']",227,Warner Bros,3/31/1999,$865.69 ,18.24,https://ramirez-torres.com/,https://www.lorempixel.com/200/200,
482,1984,A dystopian novel about totalitarianism,$16.40 ,Book,2.7,"['Dystopian', 'Political', 'Science Fiction']",146,Secker & Warburg,6/8/1949,$20.94 ,21.68,https://bradshaw.com/,https://www.lorempixel.com/200/200,
483,To Kill a Mockingbird,A novel about racial injustice in the Deep South,$635.46 ,Book,4.6,"['Classic', 'Drama', 'Historical']",724,J.B. Lippincott & Co.,7/11/1960,$786.07 ,19.16,https://nichols.info/,https://placeimg.com/200/200/any,
484,1984,A dystopian novel about totalitarianism,$374.26 ,Book,4.2,"['Dystopian', 'Political', 'Science Fiction']",528,Secker & Warburg,6/8/1949,$389.27 ,3.86,https://pruitt-rodriguez.com/,https://www.lorempixel.com/200/200,
485,1984,A dystopian novel about totalitarianism,$84.39 ,Book,3.3,"['Dystopian', 'Political', 'Science Fiction']",225,Secker & Warburg,6/8/1949,$96.05 ,12.14,http://rose.info/,https://placeimg.com/200/200/any,
486,Wireless Earbuds,High-quality sound in a compact design,$468.63 ,Electronics,4,"['Audio', 'Electronics', 'Wireless']",329,Audio Masters,12/1/2021,$540.26 ,13.26,http://www.johnson.com/,https://dummyimage.com/200x200,
487,1984,A dystopian novel about totalitarianism,$889.47 ,Book,2.2,"['Dystopian', 'Political', 'Science Fiction']",112,Secker & Warburg,6/8/1949,$969.54 ,8.26,http://www.michael.com/,https://www.lorempixel.com/200/200,
488,Wireless Earbuds,High-quality sound in a compact design,$967.04 ,Electronics,4.8,"['Audio', 'Electronics', 'Wireless']",794,Audio Masters,12/1/2021,"$1,017.13 ",4.92,http://www.short.com/,https://placekitten.com/200/200,
489,1984,A dystopian novel about totalitarianism,$228.21 ,Book,3.5,"['Dystopian', 'Political', 'Science Fiction']",604,Secker & Warburg,6/8/1949,$281.61 ,18.96,http://www.maddox-dickerson.com/,https://placekitten.com/200/200,
490,The Matrix,A hacker discovers a shocking truth about reality,$500.04 ,Movie,3.9,"['Action', 'Sci-Fi', 'Thriller']",760,Warner Bros,3/31/1999,$608.97 ,17.89,http://scott-thompson.org/,https://www.lorempixel.com/200/200,
491,Wireless Earbuds,High-quality sound in a compact design,$201.19 ,Electronics,2.4,"['Audio', 'Electronics', 'Wireless']",827,Audio Masters,12/1/2021,$210.32 ,4.34,http://williams-dickerson.org/,https://placekitten.com/200/200,
492,Sparkling Water,Refreshing and fizzy mineral water,$939.79 ,Food,2.3,"['Drink', 'Water', 'Beverage']",91,Beverage Co.,2/15/2021,"$1,047.84 ",10.31,https://walker-turner.info/,https://dummyimage.com/200x200,
493,Red Hoodie,A cozy red hoodie for cold days,$198.01 ,Clothing,3.9,"['Apparel', 'Clothing', 'Fashion']",193,Fashion Brand,1/1/2022,$209.83 ,5.63,https://www.mckee.net/,https://www.lorempixel.com/200/200,
494,To Kill a Mockingbird,A novel about racial injustice in the Deep South,$188.79 ,Book,4.5,"['Classic', 'Drama', 'Historical']",918,J.B. Lippincott & Co.,7/11/1960,$220.38 ,14.33,https://moreno.com/,https://dummyimage.com/200x200,
495,The Matrix,A hacker discovers a shocking truth about reality,$260.69 ,Movie,3.1,"['Action', 'Sci-Fi', 'Thriller']",182,Warner Bros,3/31/1999,$278.14 ,6.27,https://blackburn.com/,https://placeimg.com/200/200/any,
496,To Kill a Mockingbird,A novel about racial injustice in the Deep South,$669.20 ,Book,1.7,"['Classic', 'Drama', 'Historical']",863,J.B. Lippincott & Co.,7/11/1960,$726.20 ,7.85,http://murphy-barrett.org/,https://placekitten.com/200/200,
497,Wooden Desk,Solid wood desk for office or home use,$409.25 ,Furniture,3.4,"['Furniture', 'Office', 'Home']",224,Furniture Co.,8/5/2020,$469.93 ,12.91,http://mathis.com/,https://dummyimage.com/200x200,
498,Blue Jeans,Classic blue jeans for everyday wear,$28.43 ,Clothing,3.5,"['Apparel', 'Clothing', 'Casual']",830,Denim Co.,6/15/2021,$28.67 ,0.84,https://baker.com/,https://www.lorempixel.com/200/200,
499,1984,A dystopian novel about totalitarianism,$100.24 ,Book,4.1,"['Dystopian', 'Political', 'Science Fiction']",371,Secker & Warburg,6/8/1949,$108.54 ,7.65,http://miranda.com/,https://dummyimage.com/200x200,
500,Wireless Earbuds,High-quality sound in a compact design,$924.02 ,Electronics,4.7,"['Audio', 'Electronics', 'Wireless']",803,Audio Masters,12/1/2021,"$1,060.82 ",12.9,http://smith.com/,https://www.lorempixel.com/200/200,
